# Contact-detection timing log
# label : ssim_pipeline
#
step,detection_time_ms
35671,0.076600
35672,0.051700
35673,0.046200
35674,0.046800
35675,0.049800
35676,0.053500
35677,0.049500
35678,0.055600
35679,0.051400
35680,0.058600
35681,0.058200
35682,0.054600
35683,0.047700
35684,0.052700
35685,0.049300
35686,0.051300
35687,0.060800
35688,0.079600
35689,0.073100
35690,0.067900
35691,0.058300
35692,0.053100
35693,0.054200
35694,0.050100
35695,0.052300
35696,0.051700
35697,0.057400
35698,0.045800
35699,0.043900
35700,0.042400
35701,0.123000
35702,0.058800
35703,0.048800
35704,0.044300
35705,0.064600
35706,0.045900
35707,0.044000
35708,0.047000
35709,0.051800
35710,0.064600
35711,0.052100
35712,0.050500
35713,0.051600
35714,0.066700
35715,0.062500
35716,0.047200
35717,0.051600
35718,0.043500
35719,0.050900
35720,0.052900
35721,0.047100
35722,0.044600
35723,0.083700
35724,0.049600
35725,0.042400
35726,0.043200
35727,0.048400
35728,0.069000
35729,0.050500
35730,0.044600
35731,0.042400
35732,0.058300
35733,0.126200
35734,0.058300
35735,0.048500
35736,0.049400
35737,0.051300
35738,0.047700
35739,0.047300
35740,0.045500
35741,0.078100
35742,0.058700
35743,0.044900
35744,0.052900
35745,0.110900
35746,0.056100
35747,0.045000
35748,0.043900
35749,0.057700
35750,0.067200
35751,0.048400
35752,0.047800
35753,0.042600
35754,0.054000
35755,0.048500
35756,0.044600
35757,0.056100
35758,0.050800
35759,0.062700
35760,0.047800
35761,0.056200
35762,0.042600
35763,0.062800
35764,0.053100
35765,0.048400
35766,0.047200
35767,0.058600
35768,0.048900
35769,0.045700
35770,0.042900
35771,0.049300
35772,0.045800
35773,0.050600
35774,0.042900
35775,0.041500
35776,0.077500
35777,0.052200
35778,0.047300
35779,0.041400
35780,0.046500
35781,0.053800
35782,0.049100
35783,0.044700
35784,0.047800
35785,0.092900
35786,0.064300
35787,0.045900
35788,0.053900
35789,0.054000
35790,0.052200
35791,0.048500
35792,0.042000
35793,0.045200
35794,0.062000
35795,0.046700
35796,0.044400
35797,0.062100
35798,0.048000
35799,0.069600
35800,0.055300
35801,0.043400
35802,0.046800
35803,0.057100
35804,0.052900
35805,0.044600
35806,0.061000
35807,0.054400
35808,0.071000
35809,0.053800
35810,0.045600
35811,0.053300
35812,0.049200
35813,0.048700
35814,0.046400
35815,0.041600
35816,0.060900
35817,0.045900
35818,0.047200
35819,0.044100
35820,0.053200
35821,0.058500
35822,0.042400
35823,0.046900
35824,0.060500
35825,0.048200
35826,0.051100
35827,0.051100
35828,0.049100
35829,0.061400
35830,0.049800
35831,0.044300
35832,0.081200
35833,0.081200
35834,0.046000
35835,0.042800
35836,0.049000
35837,0.060800
35838,0.054300
35839,0.054600
35840,0.050800
35841,0.043800
35842,0.050800
35843,0.045800
35844,0.049900
35845,0.049200
35846,0.044300
35847,0.057000
35848,0.044300
35849,0.043600
35850,0.044700
35851,0.195300
35852,0.060100
35853,0.049400
35854,0.046200
35855,0.048700
35856,0.055300
35857,0.050600
35858,0.046500
35859,0.051200
35860,0.053200
35861,0.049100
35862,0.044100
35863,0.054600
35864,0.060800
35865,0.060500
35866,0.045100
35867,0.045800
35868,0.053700
35869,0.047500
35870,0.041900
35871,0.041900
35872,0.075800
35873,0.050000
35874,0.048400
35875,0.048500
35876,0.047100
35877,0.057500
35878,0.048700
35879,0.044600
35880,0.042600
35881,0.056600
35882,0.057400
35883,0.052300
35884,0.046300
35885,0.049000
35886,0.077400
35887,0.046300
35888,0.045700
35889,0.048000
35890,0.107900
35891,0.069000
35892,0.055700
35893,0.058400
35894,0.071800
35895,0.064200
35896,0.053500
35897,0.045300
35898,0.059800
35899,0.049600
35900,0.045000
35901,0.049400
35902,0.102700
35903,0.097600
35904,0.061100
35905,0.064100
35906,0.060800
35907,0.050000
35908,0.053600
35909,0.044300
35910,0.076800
35911,0.073900
35912,0.052600
35913,0.046700
35914,0.065200
35915,0.054000
35916,0.048700
35917,0.049900
35918,0.045700
35919,0.049600
35920,0.065500
35921,0.045600
35922,0.048300
35923,0.096500
35924,0.073800
35925,0.049100
35926,0.044000
35927,0.046900
35928,0.058000
35929,0.048200
35930,0.058700
35931,0.049800
35932,0.055900
35933,0.045000
35934,0.048400
35935,0.049700
35936,0.064900
35937,0.054900
35938,0.042900
35939,0.042300
35940,0.046900
35941,0.051900
35942,0.050200
35943,0.045800
35944,0.041500
35945,0.076200
35946,0.055200
35947,0.044100
35948,0.042600
35949,0.068900
35950,0.073500
35951,0.067000
35952,0.051400
35953,0.054600
35954,0.050500
35955,0.046400
35956,0.045800
35957,0.100100
35958,0.061700
35959,0.050600
35960,0.051100
35961,0.066700
35962,0.057500
35963,0.045300
35964,0.050100
35965,0.055200
35966,0.047000
35967,0.081200
35968,0.055600
35969,0.053600
35970,0.048600
35971,0.064900
35972,0.049500
35973,0.054900
35974,0.050100
35975,0.042600
35976,0.078700
35977,0.044900
35978,0.042200
35979,0.046800
35980,0.058900
35981,0.050900
35982,0.046600
35983,0.046900
35984,0.052300
35985,0.062300
35986,0.049700
35987,0.053200
35988,0.042200
35989,0.049800
35990,0.054200
35991,0.051600
35992,0.126200
35993,0.057800
35994,0.051600
35995,0.048200
35996,0.054200
35997,0.046600
35998,0.065900
35999,0.047500
36000,0.047600
36001,0.043200
36002,0.094600
36003,0.066100
36004,0.047800
36005,0.042700
36006,0.056600
36007,0.053100
36008,0.047500
36009,0.046800
36010,0.051100
36011,0.064100
36012,0.052400
36013,0.047800
36014,0.046300
36015,0.084300
36016,0.057600
36017,0.053200
36018,0.070900
36019,0.052000
36020,0.054000
36021,0.052700
36022,0.047700
36023,0.052100
36024,0.047600
36025,0.045800
36026,0.048200
36027,0.052100
36028,0.069400
36029,0.059200
36030,0.047200
36031,0.046300
36032,0.064600
36033,0.050600
36034,0.047200
36035,0.047600
36036,0.086300
36037,0.050200
36038,0.048400
36039,0.047600
36040,0.052000
36041,0.045000
36042,0.045700
36043,0.044600
36044,0.067600
36045,0.050900
36046,0.045600
36047,0.050900
36048,0.045700
36049,0.044700
36050,0.049400
36051,0.048700
36052,0.043900
36053,0.056300
36054,0.081900
36055,0.052400
36056,0.053400
36057,0.048700
36058,0.063100
36059,0.048900
36060,0.213500
36061,0.062200
36062,0.075500
36063,0.076100
36064,0.059900
36065,0.049000
36066,0.049400
36067,0.061100
36068,0.059100
36069,0.048100
36070,0.043100
36071,0.050900
36072,0.054800
36073,0.053300
36074,0.053300
36075,0.051000
36076,0.055100
36077,0.052400
36078,0.049900
36079,0.046200
36080,0.064000
36081,0.062000
36082,0.050700
36083,0.045900
36084,0.057500
36085,0.053900
36086,0.051900
36087,0.054400
36088,0.060500
36089,0.058000
36090,0.052200
36091,0.044300
36092,0.050300
36093,0.071300
36094,0.051900
36095,0.044300
36096,0.041300
36097,0.081300
36098,0.053000
36099,0.051500
36100,0.048400
36101,0.055400
36102,0.048400
36103,0.054000
36104,0.053800
36105,0.053200
36106,0.058000
36107,0.052700
36108,0.048400
36109,0.043700
36110,0.072600
36111,0.051800
36112,0.047200
36113,0.044400
36114,0.054500
36115,0.064700
36116,0.052000
36117,0.048000
36118,0.046500
36119,0.079300
36120,0.049500
36121,0.047400
36122,0.045400
36123,0.058500
36124,0.054000
36125,0.048500
36126,0.046800
36127,0.053500
36128,0.062500
36129,0.049800
36130,0.063500
36131,0.043700
36132,0.053500
36133,0.048500
36134,0.047500
36135,0.046700
36136,0.101700
36137,0.066900
36138,0.045900
36139,0.048800
36140,0.048900
36141,0.057500
36142,0.054000
36143,0.044800
36144,0.050300
36145,0.050800
36146,0.050800
36147,0.045200
36148,0.058600
36149,0.055500
36150,0.050600
36151,0.047800
36152,0.047100
36153,0.046200
36154,0.064900
36155,0.052300
36156,0.045900
36157,0.049500
36158,0.060200
36159,0.050500
36160,0.049500
36161,0.048500
36162,0.068000
36163,0.082300
36164,0.071200
36165,0.061700
36166,0.064200
36167,0.057800
36168,0.057200
36169,0.047900
36170,0.045500
36171,0.096600
36172,0.070800
36173,0.073500
36174,0.333000
36175,0.084900
36176,0.067600
36177,0.058800
36178,0.074000
36179,0.066500
36180,0.066400
36181,0.049900
36182,0.067700
36183,0.051600
36184,0.047800
36185,0.045500
36186,0.053100
36187,0.064300
36188,0.048900
36189,0.048100
36190,0.045000
36191,0.059700
36192,0.057100
36193,0.042400
36194,0.044500
36195,0.047800
36196,0.050700
36197,0.045600
36198,0.054900
36199,0.084500
36200,0.044100
36201,0.045500
36202,0.045600
36203,0.047300
36204,0.061200
36205,0.051700
36206,0.056000
36207,0.090900
36208,0.109100
36209,0.067000
36210,0.059900
36211,0.052000
36212,0.055900
36213,0.047300
36214,0.051100
36215,0.052200
36216,0.054100
36217,0.049800
36218,0.051500
36219,0.049500
36220,0.052500
36221,0.051300
36222,0.063700
36223,0.042500
36224,0.045900
36225,0.100800
36226,0.054400
36227,0.049200
36228,0.042500
36229,0.048500
36230,0.047100
36231,0.052200
36232,0.046500
36233,0.048100
36234,0.047600
36235,0.044000
36236,0.049800
36237,0.041600
36238,0.085100
36239,0.054000
36240,0.056300
36241,0.045400
36242,0.062800
36243,0.048800
36244,0.047200
36245,0.044800
36246,0.099600
36247,0.052600
36248,0.052600
36249,0.050000
36250,0.057400
36251,0.055500
36252,0.046100
36253,0.043800
36254,0.042800
36255,0.064700
36256,0.054700
36257,0.051100
36258,0.042400
36259,0.057500
36260,0.052600
36261,0.053300
36262,0.053400
36263,0.053200
36264,0.053900
36265,0.049400
36266,0.043600
36267,0.042000
36268,0.054100
36269,0.051300
36270,0.051400
36271,0.041700
36272,0.057500
36273,0.054600
36274,0.048300
36275,0.045100
36276,0.041500
36277,0.067100
36278,0.073500
36279,0.056000
36280,0.050000
36281,0.047700
36282,0.052500
36283,0.053600
36284,0.058200
36285,0.055000
36286,0.056100
36287,0.045200
36288,0.043500
36289,0.043400
36290,0.053600
36291,0.048500
36292,0.049100
36293,0.045200
36294,0.053300
36295,0.059800
36296,0.048800
36297,0.053700
36298,0.050500
36299,0.046500
36300,0.049500
36301,0.050400
36302,0.044600
36303,0.054600
36304,0.057800
36305,0.053900
36306,0.047200
36307,0.047500
36308,0.054300
36309,0.046300
36310,0.044900
36311,0.045600
36312,0.103300
36313,0.052500
36314,0.048200
36315,0.047800
36316,0.041900
36317,0.081900
36318,0.049900
36319,0.053500
36320,0.055200
36321,0.048200
36322,0.044200
36323,0.043400
36324,0.046000
36325,0.064500
36326,0.058400
36327,0.050600
36328,0.050700
36329,0.070000
36330,0.051500
36331,0.051900
36332,0.047900
36333,0.057100
36334,0.052100
36335,0.045900
36336,0.045600
36337,0.042800
36338,0.058000
36339,0.052900
36340,0.048000
36341,0.045000
36342,0.060200
36343,0.051700
36344,0.044100
36345,0.048900
36346,0.045100
36347,0.054400
36348,0.044100
36349,0.045200
36350,0.052900
36351,0.053700
36352,0.045600
36353,0.047000
36354,0.063700
36355,0.082300
36356,0.052000
36357,0.052500
36358,0.049300
36359,0.064100
36360,0.061000
36361,0.048500
36362,0.047900
36363,0.053900
36364,0.056900
36365,0.049900
36366,0.043200
36367,0.050200
36368,0.062900
36369,0.044300
36370,0.048500
36371,0.045200
36372,0.069200
36373,0.045100
36374,0.050700
36375,0.056200
36376,0.056200
36377,0.045500
36378,0.043800
36379,0.048100
36380,0.049000
36381,0.053600
36382,0.045100
36383,0.049800
36384,0.051100
36385,0.067800
36386,0.116100
36387,0.049100
36388,0.047900
36389,0.054100
36390,0.049900
36391,0.044100
36392,0.043600
36393,0.050800
36394,0.045600
36395,0.051400
36396,0.050600
36397,0.051300
36398,0.052500
36399,0.052500
36400,0.052100
36401,0.053000
36402,0.071100
36403,0.065000
36404,0.062000
36405,0.049900
36406,0.086500
36407,0.087000
36408,0.064100
36409,0.076300
36410,0.075200
36411,0.074600
36412,0.070800
36413,0.073000
36414,0.064400
36415,0.067800
36416,0.070700
36417,0.059900
36418,0.067500
36419,0.064000
36420,0.065100
36421,0.059800
36422,0.080600
36423,0.073000
36424,0.063300
36425,0.059200
36426,0.056900
36427,0.056200
36428,0.051600
36429,0.049800
36430,0.047800
36431,0.099100
36432,0.075200
36433,0.067700
36434,0.056400
36435,0.075700
36436,0.065700
36437,0.055800
36438,0.057900
36439,0.101900
36440,0.054600
36441,0.052200
36442,0.064500
36443,0.064600
36444,0.062200
36445,0.055200
36446,0.057800
36447,0.046500
36448,0.052500
36449,0.048700
36450,0.052500
36451,0.045600
36452,0.056000
36453,0.043200
36454,0.043100
36455,0.065300
36456,0.043700
36457,0.077900
36458,0.044700
36459,0.042100
36460,0.045400
36461,0.048600
36462,0.048600
36463,0.043700
36464,0.055000
36465,0.074100
36466,0.056300
36467,0.063000
36468,0.056200
36469,0.050800
36470,0.062700
36471,0.047100
36472,0.049300
36473,0.050800
36474,0.052300
36475,0.055600
36476,0.049500
36477,0.049900
36478,0.043300
36479,0.048800
36480,0.065900
36481,0.066200
36482,0.054000
36483,0.051900
36484,0.056200
36485,0.045800
36486,0.045600
36487,0.046900
36488,0.049900
36489,0.056400
36490,0.047300
36491,0.043400
36492,0.041900
36493,0.047000
36494,0.044900
36495,0.053100
36496,0.045100
36497,0.047400
36498,0.045000
36499,0.048400
36500,0.041800
36501,0.043900
36502,0.062300
36503,0.077100
36504,0.044000
36505,0.044300
36506,0.052000
36507,0.068300
36508,0.088500
36509,0.039600
36510,0.053800
36511,0.057600
36512,0.057500
36513,0.050800
36514,0.046000
36515,0.047900
36516,0.050100
36517,0.042300
36518,0.044000
36519,0.042200
36520,0.058200
36521,0.044700
36522,0.042100
36523,0.048400
36524,0.048000
36525,0.053600
36526,0.042000
36527,0.043800
36528,0.042000
36529,0.094400
36530,0.059400
36531,0.055300
36532,0.046500
36533,0.043200
36534,0.048600
36535,0.046800
36536,0.041200
36537,0.048300
36538,0.066000
36539,0.051600
36540,0.043800
36541,0.043300
36542,0.082000
36543,0.050300
36544,0.043000
36545,0.052600
36546,0.049400
36547,0.057400
36548,0.056600
36549,0.054400
36550,0.045100
36551,0.070300
36552,0.061200
36553,0.053600
36554,0.048600
36555,0.047200
36556,0.084600
36557,0.051000
36558,0.051100
36559,0.051400
36560,0.050400
36561,0.059600
36562,0.055600
36563,0.048500
36564,0.051900
36565,0.048800
36566,0.062600
36567,0.058500
36568,0.054600
36569,0.052900
36570,0.065000
36571,0.056100
36572,0.047200
36573,0.044800
36574,0.050800
36575,0.064600
36576,0.048200
36577,0.046200
36578,0.045700
36579,0.091100
36580,0.061200
36581,0.050100
36582,0.048900
36583,0.046000
36584,0.074400
36585,0.058300
36586,0.045400
36587,0.045600
36588,0.075300
36589,0.055300
36590,0.051600
36591,0.053500
36592,0.052900
36593,0.060600
36594,0.052500
36595,0.047600
36596,0.042900
36597,0.047100
36598,0.077100
36599,0.065200
36600,0.051200
36601,0.050100
36602,0.063100
36603,0.051000
36604,0.047300
36605,0.052000
36606,0.055800
36607,0.046300
36608,0.044900
36609,0.042000
36610,0.063800
36611,0.053400
36612,0.043400
36613,0.043000
36614,0.054800
36615,0.071500
36616,0.050800
36617,0.043800
36618,0.046000
36619,0.052900
36620,0.048700
36621,0.045400
36622,0.053700
36623,0.089800
36624,0.050300
36625,0.049400
36626,0.042400
36627,0.044900
36628,0.044600
36629,0.059800
36630,0.052300
36631,0.045500
36632,0.043000
36633,0.047900
36634,0.051900
36635,0.048200
36636,0.045000
36637,0.043000
36638,0.049600
36639,0.050300
36640,0.052100
36641,0.044700
36642,0.047000
36643,0.044800
36644,0.042700
36645,0.042100
36646,0.048600
36647,0.049600
36648,0.060500
36649,0.051600
36650,0.044100
36651,0.060800
36652,0.057300
36653,0.059600
36654,0.050400
36655,0.045100
36656,0.076800
36657,0.047200
36658,0.051800
36659,0.057300
36660,0.125000
36661,0.053800
36662,0.052700
36663,0.051500
36664,0.061600
36665,0.045500
36666,0.044000
36667,0.051600
36668,0.051200
36669,0.054300
36670,0.056200
36671,0.045600
36672,0.047200
36673,0.049800
36674,0.043800
36675,0.045300
36676,0.044000
36677,0.331900
36678,0.070600
36679,0.064800
36680,0.048200
36681,0.050500
36682,0.047400
36683,0.048000
36684,0.042200
36685,0.045900
36686,0.050700
36687,0.058500
36688,0.059300
36689,0.047100
36690,0.056400
36691,0.050000
36692,0.049500
36693,0.047500
36694,0.048400
36695,0.059000
36696,0.046300
36697,0.049200
36698,0.048900
36699,0.109000
36700,0.053800
36701,0.053900
36702,0.047400
36703,0.057700
36704,0.046900
36705,0.052400
36706,0.047500
36707,0.055200
36708,0.074000
36709,0.063400
36710,0.054200
36711,0.053300
36712,0.053200
36713,0.052800
36714,0.054400
36715,0.050300
36716,0.060800
36717,0.070800
36718,0.065700
36719,0.052300
36720,0.077700
36721,0.062500
36722,0.063500
36723,0.061600
36724,0.083000
36725,0.074700
36726,0.077000
36727,0.085000
36728,0.084400
36729,0.066300
36730,0.067900
36731,0.094700
36732,0.092500
36733,0.078500
36734,0.069600
36735,0.067500
36736,0.059600
36737,0.055900
36738,0.052100
36739,0.051100
36740,0.099100
36741,0.059600
36742,0.055000
36743,0.063000
36744,0.057200
36745,0.050600
36746,0.046500
36747,0.051600
36748,0.047900
36749,0.051600
36750,0.045000
36751,0.048000
36752,0.046500
36753,0.050100
36754,0.047800
36755,0.060300
36756,0.043700
36757,0.049500
36758,0.049400
36759,0.048000
36760,0.049400
36761,0.043100
36762,0.048300
36763,0.053100
36764,0.052100
36765,0.043400
36766,0.043600
36767,0.062100
36768,0.047600
36769,0.049200
36770,0.068200
36771,0.070000
36772,0.045400
36773,0.051600
36774,0.046500
36775,0.047800
36776,0.063400
36777,0.051400
36778,0.043800
36779,0.042600
36780,0.059000
36781,0.064100
36782,0.045900
36783,0.043400
36784,0.056500
36785,0.051100
36786,0.043300
36787,0.041800
36788,0.042800
36789,0.126400
36790,0.050300
36791,0.043300
36792,0.054100
36793,0.074200
36794,0.064900
36795,0.046800
36796,0.041800
36797,0.043600
36798,0.056700
36799,0.046700
36800,0.043600
36801,0.042900
36802,0.059200
36803,0.046800
36804,0.041900
36805,0.058000
36806,0.094200
36807,0.052300
36808,0.044400
36809,0.048900
36810,0.044800
36811,0.089800
36812,0.057700
36813,0.051300
36814,0.049500
36815,0.052400
36816,0.050300
36817,0.047400
36818,0.049400
36819,0.042000
36820,0.051700
36821,0.048200
36822,0.049300
36823,0.042200
36824,0.054400
36825,0.049000
36826,0.042300
36827,0.044500
36828,0.052800
36829,0.052100
36830,0.053700
36831,0.042900
36832,0.052600
36833,0.048000
36834,0.043300
36835,0.046400
36836,0.041200
36837,0.046500
36838,0.063300
36839,0.055300
36840,0.049200
36841,0.046200
36842,0.050000
36843,0.051300
36844,0.050400
36845,0.047300
36846,0.051100
36847,0.046700
36848,0.043000
36849,0.041800
36850,0.047400
36851,0.072900
36852,0.053200
36853,0.050000
36854,0.046200
36855,0.065400
36856,0.046300
36857,0.044200
36858,0.051200
36859,0.048400
36860,0.054500
36861,0.063300
36862,0.051800
36863,0.047100
36864,0.048100
36865,0.049100
36866,0.045400
36867,0.050800
36868,0.049000
36869,0.048600
36870,0.051200
36871,0.043700
36872,0.052500
36873,0.063200
36874,0.057700
36875,0.052900
36876,0.047300
36877,0.049400
36878,0.049600
36879,0.044500
36880,0.051900
36881,0.053900
36882,0.095400
36883,0.049900
36884,0.055300
36885,0.048000
36886,0.048300
36887,0.056800
36888,0.050500
36889,0.065400
36890,0.060500
36891,0.065200
36892,0.062000
36893,0.058500
36894,0.047400
36895,0.062900
36896,0.056500
36897,0.048200
36898,0.046900
36899,0.047900
36900,0.051500
36901,0.046300
36902,0.048300
36903,0.091000
36904,0.062300
36905,0.046900
36906,0.045800
36907,0.057100
36908,0.050800
36909,0.044100
36910,0.055800
36911,0.047900
36912,0.049200
36913,0.051200
36914,0.048200
36915,0.043800
36916,0.052500
36917,0.056500
36918,0.048500
36919,0.044500
36920,0.048300
36921,0.046900
36922,0.049100
36923,0.046600
36924,0.050100
36925,0.060500
36926,0.052700
36927,0.045200
36928,0.043100
36929,0.044500
36930,0.052500
36931,0.048900
36932,0.050600
36933,0.042700
36934,0.050200
36935,0.047200
36936,0.058400
36937,0.052800
36938,0.049500
36939,0.050500
36940,0.048000
36941,0.060200
36942,0.053700
36943,0.044700
36944,0.051800
36945,0.047700
36946,0.044800
36947,0.061900
36948,0.092400
36949,0.058000
36950,0.048000
36951,0.042900
36952,0.053200
36953,0.055700
36954,0.049300
36955,0.050000
36956,0.064600
36957,0.056000
36958,0.047300
36959,0.052000
36960,0.048700
36961,0.052200
36962,0.053900
36963,0.048800
36964,0.042500
36965,0.050500
36966,0.051600
36967,0.053700
36968,0.055800
36969,0.052300
36970,0.086400
36971,0.063100
36972,0.055500
36973,0.046600
36974,0.052300
36975,0.061700
36976,0.047000
36977,0.047700
36978,0.048900
36979,0.081200
36980,0.066400
36981,0.049800
36982,0.049200
36983,0.054400
36984,0.054600
36985,0.048100
36986,0.050300
36987,0.046200
36988,0.065800
36989,0.060900
36990,0.058600
36991,0.055700
36992,0.056100
36993,0.053600
36994,0.048900
36995,0.044400
36996,0.051100
36997,0.051000
36998,0.044600
36999,0.042100
37000,0.044400
37001,0.068100
37002,0.067000
37003,0.052600
37004,0.045100
37005,0.054200
37006,0.054300
37007,0.051400
37008,0.043500
37009,0.053800
37010,0.066500
37011,0.056100
37012,0.046800
37013,0.051200
37014,0.052700
37015,0.052600
37016,0.045400
37017,0.048900
37018,0.049100
37019,0.047900
37020,0.046300
37021,0.044700
37022,0.044500
37023,0.059100
37024,0.053000
37025,0.046600
37026,0.051500
37027,0.104500
37028,0.056400
37029,0.056900
37030,0.050200
37031,0.057300
37032,0.059100
37033,0.048300
37034,0.051300
37035,0.051800
37036,0.055700
37037,0.050700
37038,0.051300
37039,0.042500
37040,0.059100
37041,0.053400
37042,0.052000
37043,0.046800
37044,0.041300
37045,0.059600
37046,0.050100
37047,0.050100
37048,0.053300
37049,0.044100
37050,0.051800
37051,0.050500
37052,0.044300
37053,0.045500
37054,0.060100
37055,0.061200
37056,0.056800
37057,0.047000
37058,0.053800
37059,0.052600
37060,0.047400
37061,0.048200
37062,0.044500
37063,0.050700
37064,0.045100
37065,0.052100
37066,0.048500
37067,0.050700
37068,0.048200
37069,0.047300
37070,0.049300
37071,0.053300
37072,0.102600
37073,0.049200
37074,0.042300
37075,0.045500
37076,0.048100
37077,0.066500
37078,0.049200
37079,0.045100
37080,0.049700
37081,0.069000
37082,0.054100
37083,0.043700
37084,0.048900
37085,0.057800
37086,0.051600
37087,0.046800
37088,0.047200
37089,0.055600
37090,0.048500
37091,0.051500
37092,0.045000
37093,0.042600
37094,0.060700
37095,0.061600
37096,0.047900
37097,0.041500
37098,0.069800
37099,0.060500
37100,0.043700
37101,0.046300
37102,0.072300
37103,0.058600
37104,0.045000
37105,0.047200
37106,0.051700
37107,0.065400
37108,0.059500
37109,0.050100
37110,0.043100
37111,0.104400
37112,0.054000
37113,0.043700
37114,0.047500
37115,0.049500
37116,0.049200
37117,0.046600
37118,0.042700
37119,0.050700
37120,0.056700
37121,0.054800
37122,0.048700
37123,0.048600
37124,0.056200
37125,0.057400
37126,0.046200
37127,0.046300
37128,0.054400
37129,0.057500
37130,0.049400
37131,0.049500
37132,0.046700
37133,0.097700
37134,0.057600
37135,0.047900
37136,0.060900
37137,0.051800
37138,0.056100
37139,0.045500
37140,0.056500
37141,0.045100
37142,0.059600
37143,0.050700
37144,0.049700
37145,0.043800
37146,0.049400
37147,0.064000
37148,0.050800
37149,0.042900
37150,0.053500
37151,0.061300
37152,0.053000
37153,0.044400
37154,0.048000
37155,0.066600
37156,0.072800
37157,0.046100
37158,0.043500
37159,0.056000
37160,0.047600
37161,0.043400
37162,0.044900
37163,0.053200
37164,0.064300
37165,0.047400
37166,0.044200
37167,0.051000
37168,0.049100
37169,0.047600
37170,0.043200
37171,0.049800
37172,0.043900
37173,0.058200
37174,0.049800
37175,0.047100
37176,0.049800
37177,0.091000
37178,0.053200
37179,0.048100
37180,0.045600
37181,0.055500
37182,0.060300
37183,0.087500
37184,0.046900
37185,0.045000
37186,0.053800
37187,0.047300
37188,0.046600
37189,0.054700
37190,0.066800
37191,0.064600
37192,0.046500
37193,0.045800
37194,0.051400
37195,0.068900
37196,0.045900
37197,0.049600
37198,0.070500
37199,0.070000
37200,0.057800
37201,0.048400
37202,0.052300
37203,0.054600
37204,0.051800
37205,0.043800
37206,0.043900
37207,0.081000
37208,0.058400
37209,0.047000
37210,0.052300
37211,0.046200
37212,0.057300
37213,0.044400
37214,0.044400
37215,0.048300
37216,0.057000
37217,0.053900
37218,0.063800
37219,0.058100
37220,0.055700
37221,0.062500
37222,0.055200
37223,0.049900
37224,0.051200
37225,0.080400
37226,0.046900
37227,0.069600
37228,0.048100
37229,0.053600
37230,0.050900
37231,0.049300
37232,0.051300
37233,0.043500
37234,0.047400
37235,0.048100
37236,0.052400
37237,0.052300
37238,0.057700
37239,0.057000
37240,0.053800
37241,0.052400
37242,0.047100
37243,0.054300
37244,0.045400
37245,0.049800
37246,0.046000
37247,0.078000
37248,0.052200
37249,0.049300
37250,0.045700
37251,0.043500
37252,0.048900
37253,0.050600
37254,0.045000
37255,0.051400
37256,0.357900
37257,0.105600
37258,0.076800
37259,0.074300
37260,0.069700
37261,0.067200
37262,0.056100
37263,0.056900
37264,0.070900
37265,0.068200
37266,0.056900
37267,0.054500
37268,0.048300
37269,0.051000
37270,0.047800
37271,0.045200
37272,0.041700
37273,0.052500
37274,0.053000
37275,0.046900
37276,0.046000
37277,0.051200
37278,0.047500
37279,0.044900
37280,0.050200
37281,0.047500
37282,0.044200
37283,0.050100
37284,0.044600
37285,0.047300
37286,0.052400
37287,0.048400
37288,0.061500
37289,0.047600
37290,0.048300
37291,0.050600
37292,0.063700
37293,0.054900
37294,0.047200
37295,0.049600
37296,0.047000
37297,0.044400
37298,0.047300
37299,0.048600
37300,0.047600
37301,0.056600
37302,0.045700
37303,0.052400
37304,0.044500
37305,0.095200
37306,0.056100
37307,0.047100
37308,0.049300
37309,0.071600
37310,0.049500
37311,0.049900
37312,0.058900
37313,0.057300
37314,0.054700
37315,0.050200
37316,0.042400
37317,0.050600
37318,0.057700
37319,0.048200
37320,0.050300
37321,0.047500
37322,0.061100
37323,0.054700
37324,0.044300
37325,0.049800
37326,0.074800
37327,0.051600
37328,0.043400
37329,0.048900
37330,0.046400
37331,0.048100
37332,0.060400
37333,0.061200
37334,0.047000
37335,0.043100
37336,0.101400
37337,0.051000
37338,0.049600
37339,0.042000
37340,0.055100
37341,0.065800
37342,0.053600
37343,0.048300
37344,0.044800
37345,0.047400
37346,0.050300
37347,0.052000
37348,0.045200
37349,0.045400
37350,0.046900
37351,0.050500
37352,0.049400
37353,0.051200
37354,0.054100
37355,0.051600
37356,0.051300
37357,0.050400
37358,0.050700
37359,0.049800
37360,0.048600
37361,0.042700
37362,0.047500
37363,0.101200
37364,0.053100
37365,0.042900
37366,0.045500
37367,0.052600
37368,0.063700
37369,0.051400
37370,0.052100
37371,0.045000
37372,0.053700
37373,0.049400
37374,0.047100
37375,0.045100
37376,0.052100
37377,0.051500
37378,0.049000
37379,0.045200
37380,0.056900
37381,0.045900
37382,0.046000
37383,0.048200
37384,0.045500
37385,0.092500
37386,0.049200
37387,0.049100
37388,0.050000
37389,0.041900
37390,0.051100
37391,0.044400
37392,0.043700
37393,0.052700
37394,0.100100
37395,0.051600
37396,0.046100
37397,0.045100
37398,0.049800
37399,0.058200
37400,0.051800
37401,0.059600
37402,0.052300
37403,0.051400
37404,0.048300
37405,0.045800
37406,0.042200
37407,0.070200
37408,0.061800
37409,0.050000
37410,0.052700
37411,0.067600
37412,0.055400
37413,0.048800
37414,0.046700
37415,0.046400
