t,control_x,control_y,control_z,base_x,base_y,base_z,control_minus_base_x,control_minus_base_y,control_minus_base_z,control_base_distance,min_centerline_distance,same_index_min_centerline_distance,estimated_nested_clearance,estimated_same_index_nested_clearance,min_bcm_gap,max_bcm_gap,num_bcm_gaps
0.08000000000000006,0.0,0.0,-3.0,-3.3405798607040194e-12,0.0,-3.000000031953506,3.3405798607040194e-12,0.0,3.195350606333136e-08,3.1953506237951855e-08,2.999986275990392,2.999986275990392,1.3724009607862797e-05,1.3724009607862797e-05,-0.00011490264054225818,5.352726092144877e-06,10
0.08100000000000006,0.0,0.0,-3.0,-1.6474331825172764e-12,0.0,-2.9999999992591206,1.6474331825172764e-12,0.0,-7.408793578633777e-10,7.408811894927159e-10,2.9999999992591206,2.9999999992591206,7.408793578633777e-10,7.408793578633777e-10,-9.921894326003766e-05,-2.0186445216729965e-05,10
0.08200000000000006,0.0,0.0,-3.0,-8.551566669553017e-13,0.0,-3.00000005161027,8.551566669553017e-13,0.0,5.161026983557804e-08,5.16102698426628e-08,2.9999515611668874,2.9999515611668874,4.843883311256292e-05,4.843883311256292e-05,-5.161026983557804e-08,4.7728597826868224e-05,10
0.08300000000000006,0.0,0.0,-3.0,-4.634890891408726e-13,0.0,-3.0000000440132344,4.634890891408726e-13,0.0,4.401323439040539e-08,4.4013234392845815e-08,2.999976724270788,2.999976724270788,2.3275729212013374e-05,2.3275729212013374e-05,-9.57096183773487e-06,2.247418278233937e-05,10
0.08400000000000006,0.0,0.0,-3.0,-2.3503604239746813e-13,0.0,-3.0000000317069935,2.3503604239746813e-13,0.0,3.170699347521122e-08,3.1706993476082354e-08,2.9999874830191997,2.9999874830191997,1.2516980800292288e-05,1.2516980800292288e-05,-1.8829548504406546e-05,3.1480682767259793e-06,10
0.08500000000000006,0.0,0.0,-3.0,-1.2130425154613418e-13,0.0,-2.999999999882256,1.2130425154613418e-13,0.0,-1.177440367428062e-10,1.1774409922884773e-10,2.9999999998822555,2.9999999998822555,1.1774448083201605e-10,1.1774448083201605e-10,-5.329381842411607e-05,-2.0246135374435426e-05,10
0.08600000000000006,0.0,0.0,-3.0,-9.332087664903782e-14,0.0,-2.9999999820971355,9.332087664903782e-14,0.0,-1.7902864524188544e-08,1.790286452443177e-08,2.9999396111269414,2.9999396111269414,6.0388873058592196e-05,6.0388873058592196e-05,1.7902864968277754e-08,5.914509602256146e-05,10
0.08700000000000006,0.0,0.0,-3.0,-9.765534848771467e-14,0.0,-3.0000000376148677,9.765534848771467e-14,0.0,3.761486766507005e-08,3.7614867665196815e-08,2.9999828406583013,2.9999828406583013,1.715934169865818e-05,1.715934169865818e-05,-7.90541841366732e-06,1.3967312102902696e-05,10
0.08800000000000006,0.0,0.0,-3.0,-4.677497538347602e-14,0.0,-3.000000001449418,4.677497538347602e-14,0.0,1.4494179190194245e-09,1.4494179197741751e-09,3.000000001449418,3.000000001449418,-1.4494179190194245e-09,-1.4494179190194245e-09,-4.940560876143252e-05,-1.6808094705833554e-05,10
0.08900000000000007,0.0,0.0,-3.0,-4.6679958730588777e-14,0.0,-2.999999979082258,4.6679958730588777e-14,0.0,-2.0917742205028844e-08,2.091774220508093e-08,2.9999455828065313,2.9999455828065313,5.441719346865881e-05,5.441719346865881e-05,2.0917742205028844e-08,5.2431628405624764e-05,10
0.09000000000000007,0.0,0.0,-3.0,-6.920877929422653e-14,0.0,-3.000000043462175,6.920877929422653e-14,0.0,4.346217519213269e-08,4.3462175192187794e-08,2.999978528956751,2.999978528956751,2.1471043249121635e-05,2.1471043249121635e-05,-1.0976336022316957e-06,2.0320743864044033e-05,10
0.09100000000000007,0.0,0.0,-3.0,-3.108059899245206e-14,0.0,-3.000000001372035,3.108059899245206e-14,0.0,1.3720349301138413e-09,1.3720349304658744e-09,3.000000001372035,3.000000001372035,-1.3720349301138413e-09,-1.3720349301138413e-09,-5.0564970110578145e-05,-1.539984240661596e-05,10
0.09200000000000007,0.0,0.0,-3.0,-4.326566035496638e-14,0.0,-2.9999999931167065,4.326566035496638e-14,0.0,-6.883293490744791e-09,6.883293490880766e-09,2.999949649208632,2.999949649208632,5.0350791367836933e-05,5.0350791367836933e-05,6.883293046655581e-09,4.99689685624638e-05,10
0.09300000000000007,0.0,0.0,-3.0,-6.340058614970262e-14,0.0,-3.000000043576298,6.340058614970262e-14,0.0,4.357629812545838e-08,4.35762981255045e-08,2.9999788826320666,2.9999788826320666,2.1117367933420894e-05,2.1117367933420894e-05,-1.8974580755504178e-06,1.9290199484434112e-05,10
0.09400000000000007,0.0,0.0,-3.0,-4.124504093504502e-14,0.0,-2.9999999979386414,4.124504093504502e-14,0.0,-2.0613586393380956e-09,2.0613586397507247e-09,2.9999999979386414,2.9999999979386414,2.0613586393380956e-09,2.0613586393380956e-09,-5.860341309693595e-05,-1.8237681729704747e-05,10
