step,time_s,phase,wall_step_ms,outer_euler_residual_norm,inner_euler_residual_norm,euler_residual_norm_max,contact_current_error,contact_current_iterations,theta_beta_rad,theta_beta_deg,theta_tip_rad,theta_tip_deg,inner_interp_frame_0,inner_interp_frame_1,inner_interp_alpha,inner_to_outer_tip_distance_m,outer_tip_x_m,outer_tip_y_m,outer_tip_z_m,inner_pseudo_tip_x_m,inner_pseudo_tip_y_m,inner_pseudo_tip_z_m
1229,3.624999999999889,control,22.031000000424683,3.016731363391326e-05,338.4480480775377,338.4480480775377,7.497981367563562e-07,225.0,0.0,0.0,0.0,0.0,53,54,0.3647581452906453,0.0009467015712180946,0.16954277310390906,0.005804504118203204,-0.0,0.16907695088025773,0.006628672499603113,0.0
1230,3.625999999999889,control,21.267400006763637,2.87994172012311e-05,334.9431088697293,334.9431088697293,7.49459327561515e-07,230.0,0.0,0.0,0.0,0.0,53,54,0.3583257822651228,0.0009467291017739277,0.16954287666911483,0.0058020953336518685,-0.0,0.16907597739404798,0.006625685680297406,0.0
1231,3.6269999999998888,control,21.94740006234497,2.7412018084043334e-05,331.47446655940996,331.47446655940996,7.490631418927654e-07,232.0,0.0,0.0,0.0,0.0,53,54,0.3519572339715059,0.0009467559218075311,0.1695429804910773,0.005799684018125883,-0.0,0.1690750117016473,0.006622697983740709,0.0
1232,3.6279999999998886,control,21.472199936397374,2.5998865093544008e-05,328.0417452654576,328.0417452654576,7.490821560035624e-07,227.0,0.0,0.0,0.0,0.0,53,54,0.34565214116231535,0.0009467816672478307,0.16954308462447487,0.00579726987812473,-0.0,0.16907405376634438,0.006619708678010749,0.0
1233,3.6289999999998885,control,22.301199962385,2.4565478339261704e-05,324.64457298760146,324.64457298760146,7.493131100910308e-07,227.0,0.0,0.0,0.0,0.0,53,54,0.33941000226792656,0.0009468067139175107,0.1695431891058825,0.005794853028121829,-0.0,0.16907310326656427,0.006616718137000254,0.0
1234,3.6299999999998884,control,21.907899994403124,2.3109804739556035e-05,321.2825815855634,321.2825815855634,7.496635904855842e-07,228.0,0.0,0.0,0.0,0.0,53,54,0.3332302095287489,0.0009468314017322664,0.16954329394353915,0.005792433585015959,-0.0,0.16907215996898348,0.006613726761248213,0.0
1235,3.6309999999998883,control,22.06420002039522,2.163235350567223e-05,317.955406728979,317.955406728979,7.497572052749906e-07,229.0,0.0,0.0,0.0,0.0,53,54,0.32711211480077435,0.0009468559299821557,0.16954339912489363,0.00579001172015896,-0.0,0.16907122374808692,0.006610734916906687,0.0
1236,3.631999999999888,control,21.036199992522597,2.0137514745708006e-05,314.662687856598,314.662687856598,7.490337468987114e-07,230.0,0.0,0.0,0.0,0.0,53,54,0.32105505811859303,0.0009468804106305038,0.16954350462486953,0.005787587686292324,-0.0,0.1690702945410336,0.0066077429938967884,0.0
1237,3.632999999999888,control,21.344600012525916,1.863179883459355e-05,311.40406813899455,311.40406813899455,7.49125691456295e-07,229.0,0.0,0.0,0.0,0.0,53,54,0.3150584087707664,0.0009469048234945969,0.16954361041545854,0.005785161702317717,-0.0,0.169069372344088,0.006604751231545664,0.0
1238,3.633999999999888,control,21.58369997050613,1.7124913496636747e-05,308.1791944388243,308.1791944388243,7.493444337551071e-07,229.0,0.0,0.0,0.0,0.0,53,54,0.30912153695997996,0.000946929203418246,0.16954371646722646,0.0057827341577595245,-0.0,0.1690684571289417,0.006601760089985995,0.0
1239,3.634999999999888,control,21.307700080797076,1.5622607610570335e-05,304.9877172798034,304.9877172798034,7.496876988412462e-07,229.0,0.0,0.0,0.0,0.0,53,54,0.3032438247522702,0.0009469535329098481,0.16954382275276045,0.005780305432696772,-0.0,0.1690675488884077,0.006598769970489911,0.0
1240,3.6359999999998878,control,21.675299969501793,1.41289674737732e-05,301.8292908065916,301.8292908065916,7.493303894660348e-07,230.0,0.0,0.0,0.0,0.0,53,54,0.2974246607532605,0.0009469778000739055,0.16954392924759468,0.005777875935575895,-0.0,0.16906664760911994,0.006595781303823152,0.0
1241,3.6369999999998877,control,25.36359999794513,1.2645393413469933e-05,298.7035727484617,298.7035727484617,7.492661775692038e-07,230.0,0.0,0.0,0.0,0.0,53,54,0.291663461525546,0.0009470019257892631,0.16954403593292167,0.005775445949321033,-0.0,0.16906575329715898,0.006592794325337324,0.0
1242,3.6379999999998875,control,25.444099912419915,1.117492332255904e-05,295.6102243780218,295.6102243780218,7.497854078491632e-07,230.0,0.0,0.0,0.0,0.0,53,54,0.28595965593651335,0.0009470258758521921,0.16954414279398466,0.005773015745430113,-0.0,0.16906486593024186,0.006589809291814067,0.0
1243,3.6389999999998874,control,29.8677000682801,9.720449600246632e-06,292.5489104766566,292.5489104766566,7.490948556044161e-07,232.0,0.0,0.0,0.0,0.0,53,54,0.2803126560642547,0.0009470497006549237,0.1695442498158386,0.005770585663823203,-0.0,0.16906398545363402,0.006586826607360593,0.0
1244,3.6399999999998873,control,22.808299981988966,8.282868579116154e-06,289.5192993008487,289.5192993008487,7.496746651411398e-07,231.0,0.0,0.0,0.0,0.0,53,54,0.2747219165338522,0.0009470732945091106,0.1695443569876918,0.005768155814553178,-0.0,0.16906311187261674,0.0065838462977566665,0.0
1245,3.640999999999887,control,21.57530002295971,6.8717748231965945e-06,286.52106253675805,286.52106253675805,7.491532789212763e-07,233.0,0.0,0.0,0.0,0.0,53,54,0.2691868658559081,0.0009470967474042699,0.1695444642970252,0.005765726521516775,-0.0,0.1690622451097511,0.006580868781719534,0.0
1246,3.641999999999887,control,20.465999958105385,5.497687222537105e-06,283.55387527651465,283.55387527651465,7.498717716573355e-07,232.0,0.0,0.0,0.0,0.0,53,54,0.26370696651392733,0.000947119981874721,0.16954457173322304,0.0057632978815713685,-0.0,0.16906138515890048,0.0065778940971658205,0.0
1247,3.642999999999887,control,21.423200028948486,4.193590182168923e-06,280.61741597097006,280.61741597097006,7.494636576703694e-07,234.0,0.0,0.0,0.0,0.0,53,54,0.25828165495567224,0.000947143093479958,0.16954467928317352,0.005760870210031414,-0.0,0.16906053194273132,0.006574922660595587,0.0
1248,3.643999999999887,control,21.744600031524897,3.035926412168953e-06,277.7113664069045,277.7113664069045,7.493473770929598e-07,234.0,0.0,0.0,0.0,0.0,53,54,0.2529103917452284,0.0009471660338631545,0.169544786934426,0.0057584436482881265,-0.0,0.1690596854486042,0.00657195458500473,0.0
1249,3.6449999999998868,control,21.88330003991723,2.2514503786773805e-06,274.8354116619494,274.8354116619494,7.497670593514611e-07,234.0,0.0,0.0,0.0,0.0,53,54,0.24759264637001424,0.0009471888005013904,0.16954489467518785,0.0057560183862273035,-0.0,0.1690588456392376,0.0065689900698959825,0.0
1250,3.6459999999998867,control,21.106400061398745,2.253633526496628e-06,271.98924007557133,271.98924007557133,7.498513416256055e-07,235.0,0.0,0.0,0.0,0.0,53,54,0.24232787661093178,0.0009472114394977331,0.1695450024923987,0.005753594661449039,-0.0,0.16905801246126317,0.006566029410022721,0.0
1251,3.6469999999998866,control,21.889599971473217,3.0299909896409647e-06,269.1725432168699,269.1725432168699,7.49351115426982e-07,236.0,0.0,0.0,0.0,0.0,53,54,0.2371155451719368,0.0009472339557662225,0.1695451103725048,0.005751172682293635,-0.0,0.16905718588312066,0.00656307283601683,0.0
1252,3.6479999999998864,control,22.098700050264597,4.1616665820913995e-06,266.3850158485873,266.3850158485873,7.499805366593321e-07,235.0,0.0,0.0,0.0,0.0,53,54,0.2319551462095757,0.0009472562832100525,0.16954521830419547,0.005748752568369632,-0.0,0.1690563658968884,0.006560120419563537,0.0
1253,3.6489999999998863,control,22.725299932062626,5.423223524165841e-06,263.62635589090974,263.62635589090974,7.495092191153764e-07,237.0,0.0,0.0,0.0,0.0,53,54,0.22684614540559064,0.0009472785111073958,0.16954532627501304,0.0057463346049073044,-0.0,0.16905555243126993,0.006557172541606712,0.0
1254,3.6499999999998862,control,21.98560000397265,6.739621468314711e-06,260.89626439866305,260.89626439866305,7.484641038243401e-07,238.0,0.0,0.0,0.0,0.0,53,54,0.22178802530554356,0.0009473006086982556,0.16954543427272933,0.0057439189553999265,-0.0,0.16905474547123042,0.006554229354767753,0.0
1255,3.650999999999886,control,21.578700048848987,8.081473563490716e-06,258.1944455195018,258.1944455195018,7.445324989009143e-07,242.0,0.0,0.0,0.0,0.0,53,54,0.21678025210680246,0.0009473226336828902,0.16954554228498836,0.005741505883931804,-0.0,0.1690539449666827,0.006551291194321268,0.0
1256,3.651999999999886,control,22.6668999530375,9.440338286247179e-06,255.52060646943033,255.52060646943033,7.138650408935529e-07,245.0,0.0,0.0,0.0,0.0,53,54,0.211822455147803,0.0009473441274964137,0.16954565032013846,0.0057390952941739825,-0.0,0.1690531510209242,0.006548357511366527,0.0
1257,3.652999999999886,control,22.027299972251058,1.080963973134779e-05,252.8744574916454,252.8744574916454,6.426117275934884e-07,249.0,0.0,0.0,0.0,0.0,53,54,0.20691481715261595,0.0009473634396420422,0.1695457584869785,0.0057366860822358565,-0.0,0.16905236397525014,0.00654542543614831,0.0
1258,3.653999999999886,control,21.356499986723065,1.2184955112590756e-05,250.25571182924955,250.25571182924955,6.133576603712488e-07,258.0,0.0,0.0,0.0,0.0,53,54,0.20205727914302507,0.0009473810058738608,0.16954586694933158,0.00573427693657942,-0.0,0.16905158335260825,0.006542493798752454,0.0
1259,3.6549999999998857,control,22.501699975691736,1.3569649036065816e-05,247.66408570138148,247.66408570138148,6.665826310284364e-07,266.0,0.0,0.0,0.0,0.0,53,54,0.19724907699638136,0.0009473985756843486,0.1695459757226301,0.005731867404658735,-0.0,0.16905080831020614,0.006539563693422078,0.0
1260,3.6559999999998856,control,21.7753000324592,1.4962689217067756e-05,245.0992982607514,245.0992982607514,6.220302407904144e-07,271.0,0.0,0.0,0.0,0.0,53,54,0.19248933941219204,0.0009474170196109322,0.16954608473168498,0.0057294580021038585,-0.0,0.1690500385852064,0.006536636563273699,0.0
1261,3.6569999999998855,control,21.198999951593578,1.6357861197878526e-05,242.5610715628168,242.5610715628168,6.210557119433532e-07,273.0,0.0,0.0,0.0,0.0,53,54,0.18777726492447008,0.0009474365158787515,0.16954619387017258,0.005727049713797455,-0.0,0.16904927427393646,0.0065337137495006655,0.0
1262,3.6579999999998853,control,29.145400039851665,1.774668235808322e-05,240.04913053880458,240.04913053880458,6.24643887367523e-07,273.0,0.0,0.0,0.0,0.0,53,54,0.18311218412436517,0.0009474568217518516,0.1695463030420043,0.005724643562523947,-0.0,0.16904851562832332,0.006530796227882639,0.0
1263,3.6589999999998852,control,28.180500026792288,1.9121721289969913e-05,237.5632029693438,237.5632029693438,6.68381308333501e-07,275.0,0.0,0.0,0.0,0.0,53,54,0.17849183723790205,0.0009474811296197269,0.16954641184620656,0.005722242795261442,-0.0,0.1690477617110076,0.0065278906920820945,0.0
1264,3.659999999999885,control,33.085100003518164,2.0481968342367093e-05,235.1030194604137,235.1030194604137,7.494800896070714e-07,291.0,0.0,0.0,0.0,0.0,53,54,0.17391317085791255,0.0009475121836206846,0.16954651969577872,0.005719852901355184,-0.0,0.16904701237005443,0.0065250061598453955,0.0
1265,3.660999999999885,control,23.02239998243749,2.1849862168977532e-05,232.66831343126086,232.66831343126086,7.495317465041436e-07,292.0,0.0,0.0,0.0,0.0,53,54,0.1693779731510719,0.0009475408018636614,0.16954662685972732,0.005717473528719977,-0.0,0.1690462719596449,0.006522134044192141,0.0
1266,3.661999999999885,control,21.508099976927042,2.3219107695036997e-05,230.25882103312026,230.25882103312026,7.340426861597525e-07,270.0,0.0,0.0,0.0,0.0,53,54,0.16488673108532026,0.0009475667350959389,0.16954673348096583,0.005715103457438334,-0.0,0.16904554003891586,0.0065192725013006846,0.0
1267,3.662999999999885,control,20.568400039337575,2.454820245213628e-05,227.8742811142,227.8742811142,7.037011123359168e-07,273.0,0.0,0.0,0.0,0.0,53,54,0.1604396606653953,0.0009475903618573287,0.16954683973842188,0.005712741703749992,-0.0,0.16904481596409943,0.006516420510176998,0.0
1268,3.6639999999998847,control,21.757100010290742,2.585212571392468e-05,225.51443528340556,225.51443528340556,6.723448083756718e-07,282.0,0.0,0.0,0.0,0.0,53,54,0.15603668935799225,0.0009476122238557461,0.16954694577911517,0.005710387058100839,-0.0,0.16904409913547624,0.00651357706039289,0.0
1269,3.6649999999998846,control,21.37490001041442,2.715248696288301e-05,223.17902783228104,223.17902783228104,6.752192055154294e-07,292.0,0.0,0.0,0.0,0.0,53,54,0.15167759267583097,0.0009476327482771281,0.16954705171475085,0.0057080383336815515,-0.0,0.16904338910541875,0.00651074114392208,0.0
1270,3.6659999999998845,control,21.378700039349496,2.8464888207979406e-05,220.86780569463485,220.86780569463485,6.390128781705164e-07,303.0,0.0,0.0,0.0,0.0,53,54,0.14736201550423103,0.0009476524396871163,0.16954715761606137,0.005705694647078213,-0.0,0.1690426854784552,0.006507912204118691,0.0
1271,3.6669999999998844,control,22.017800016328692,2.9798867164363914e-05,218.58051841906712,218.58051841906712,6.257723907572839e-07,311.0,0.0,0.0,0.0,0.0,53,54,0.14308954774147192,0.0009476716743945942,0.16954726351384394,0.005703355420613849,-0.0,0.16904198798538347,0.006505089942004095,0.0
1272,3.6679999999998842,control,21.86699991580099,3.115227768659026e-05,216.31691813621114,216.31691813621114,6.141616059700522e-07,316.0,0.0,0.0,0.0,0.0,53,54,0.13885975814348003,0.0009476907178758679,0.16954736940884252,0.005701020416258054,-0.0,0.16904129645068094,0.006502274344651339,0.0
1273,3.668999999999884,control,21.324399975128472,3.251582275761046e-05,214.07675953642897,214.07675953642897,6.044774000001782e-07,319.0,0.0,0.0,0.0,0.0,53,54,0.13467220457852885,0.0009477097347542407,0.16954747528323716,0.005698689662411759,-0.0,0.16904061077155513,0.006499465603699517,0.0
1274,3.669999999999884,control,21.171399974264205,3.387867919000817e-05,211.8597998488617,211.8597998488617,5.970535633753201e-07,321.0,0.0,0.0,0.0,0.0,53,54,0.1305264410448627,0.0009477287946952224,0.16954758111171575,0.005696363334648495,-0.0,0.16903993090260544,0.006496663986581702,0.0
1275,3.670999999999884,control,21.775800036266446,3.523229899920956e-05,209.6657988189306,209.6657988189306,7.097812662489721e-07,323.0,0.0,0.0,0.0,0.0,53,54,0.1264220222320952,0.0009477479008807488,0.16954768686977906,0.005694041654119084,-0.0,0.169039256833258,0.006493869749141415,0.0
1276,3.671999999999884,control,21.36310003697872,3.657242988486419e-05,207.49451868433135,207.49451868433135,5.873678754542953e-07,327.0,0.0,0.0,0.0,0.0,53,54,0.12235849868028681,0.0009477670418646946,0.16954779253833654,0.00569172483565909,-0.0,0.1690385885606015,0.006491083124978567,0.0
1277,3.6729999999998837,control,21.552499965764582,3.7901127058090715e-05,205.34572415126982,205.34572415126982,7.272664021674363e-07,331.0,0.0,0.0,0.0,0.0,53,54,0.1183354426093457,0.0009477861326642891,0.16954789810561524,0.005689412987828974,-0.0,0.1690379261082052,0.006488304166356026,0.0
1278,3.6739999999998836,control,22.31589995790273,3.922133403233363e-05,203.21918236354497,203.21918236354497,5.787550534979116e-07,337.0,0.0,0.0,0.0,0.0,53,54,0.11435243456355514,0.000947805126542433,0.16954800356735958,0.00568710616186241,-0.0,0.1690372694738988,0.006485532892174536,0.0
1279,3.6749999999998835,control,21.55559998936951,4.053901212039118e-05,201.1146628794425,201.1146628794425,5.731749699744114e-07,343.0,0.0,0.0,0.0,0.0,53,54,0.11040907709424608,0.0009478239547541237,0.1695481089242823,0.005684804315883181,-0.0,0.16903661865678649,0.006482769199485721,0.0
1280,3.6759999999998834,control,21.769699989818037,4.185827683427782e-05,199.03193764189618,199.03193764189618,7.068151799957777e-07,349.0,0.0,0.0,0.0,0.0,53,54,0.10650498888279057,0.0009478425767568613,0.16954821418008656,0.005682507366690228,-0.0,0.1690359736345612,0.006480012961550199,0.0
1281,3.6769999999998833,control,22.281999932602048,4.3181417310034915e-05,196.97078095378797,196.97078095378797,5.59350939530056e-07,356.0,0.0,0.0,0.0,0.0,53,54,0.10263978930937609,0.0009478610047429691,0.16954831933853642,0.005680215241156018,-0.0,0.16903533435905385,0.006477264107372899,0.0
1282,3.677999999999883,control,24.71459994558245,4.4510581237794907e-05,194.93096945518735,194.93096945518735,5.515549862216e-07,362.0,0.0,0.0,0.0,0.0,53,54,0.09881310919612617,0.0009478792314367378,0.16954842440145723,0.005677927858411748,-0.0,0.1690347007902085,0.006474522541192555,0.0
1283,3.678999999999883,control,28.208900010213256,4.584463352466504e-05,192.91228209599112,192.91228209599112,5.436975848522554e-07,368.0,0.0,0.0,0.0,0.0,53,54,0.09502457933612052,0.0009478972803015202,0.16954852936858544,0.005675645178918564,-0.0,0.16903407287463934,0.006471788237570527,0.0
1284,3.679999999999883,control,27.03439991455525,4.718194877502616e-05,190.9145001147737,190.9145001147737,7.703040068267212e-07,373.0,0.0,0.0,0.0,0.0,53,54,0.09127383402195657,0.0009479151649959604,0.1695486342370521,0.005673367188814786,-0.0,0.1690334505653809,0.0064690611905973226,0.0
1285,3.680999999999883,control,27.493900037370622,4.851953031647005e-05,188.93740701419406,188.93740701419406,6.784664686128328e-07,379.0,0.0,0.0,0.0,0.0,53,54,0.0875604982345631,0.0009479329278747505,0.16954873900242862,0.005671093924427658,-0.0,0.16903283380699896,0.006466341473985584,0.0
1286,3.6819999999998827,control,24.75030010100454,4.985678416253343e-05,186.9807885413105,186.9807885413105,6.345151367762074e-07,385.0,0.0,0.0,0.0,0.0,53,54,0.08388419858017503,0.0009479505782105065,0.1695488436592777,0.005668825424340807,-0.0,0.1690322225630875,0.006463629137027707,0.0
1287,3.6829999999998826,control,23.770000087097287,5.1193405422325935e-05,185.044432662252,185.044432662252,6.873115831018525e-07,391.0,0.0,0.0,0.0,0.0,53,54,0.08024456673879707,0.0009479681105765767,0.16954894820261837,0.005666561723291108,-0.0,0.1690316168041963,0.006460924211627999,0.0
1288,3.6839999999998825,control,23.460399941541255,5.2529369435697425e-05,183.12812953923117,183.12812953923117,5.099497195437954e-07,398.0,0.0,0.0,0.0,0.0,53,54,0.07664123406056902,0.0009479855312879089,0.1695490526284235,0.005664302857040572,-0.0,0.1690310164960876,0.006458226740750881,0.0
1289,3.6849999999998824,control,23.059999919496477,5.38661870467066e-05,181.2316715090558,181.2316715090558,7.439130341417431e-07,404.0,0.0,0.0,0.0,0.0,53,54,0.07307384491860831,0.0009480028129455716,0.16954915693320538,0.0056620488335828514,-0.0,0.169030421617826,0.0064555367074227545,0.0
1290,3.6859999999998823,control,22.30429998598993,5.5203509675005616e-05,179.35485305723427,179.35485305723427,7.274272891064337e-07,411.0,0.0,0.0,0.0,0.0,53,54,0.0695420427381321,0.0009480199653392661,0.16954926111445873,0.005659799673133075,-0.0,0.16902983213039338,0.0064528541385985355,0.0
1291,3.686999999999882,control,24.147899937815964,5.654252764906606e-05,177.49747079910202,177.49747079910202,7.696749347118475e-07,418.0,0.0,0.0,0.0,0.0,53,54,0.06604547576108116,0.0009480369857723766,0.16954936516956917,0.005657555386046259,-0.0,0.16902924800098335,0.006450179040332855,0.0
1292,3.687999999999882,control,24.98710004147142,5.788392810597603e-05,175.65932345573492,175.65932345573492,5.333296393248231e-07,426.0,0.0,0.0,0.0,0.0,53,54,0.06258379255834791,0.0009480538833654904,0.16954946909620547,0.00565531598670786,-0.0,0.16902866919207268,0.006447511433311581,0.0
1293,3.688999999999882,control,22.431900026276708,5.922924256374813e-05,173.8402118334894,173.8402118334894,6.833867677192162e-07,433.0,0.0,0.0,0.0,0.0,53,54,0.059156653198238776,0.0009480706388660823,0.1695495728916277,0.005653081474493712,-0.0,0.16902809567771013,0.0064448512968819545,0.0
1294,3.689999999999882,control,21.895500016398728,6.05777424296699e-05,172.03993879931258,172.03993879931258,5.496550066470987e-07,441.0,0.0,0.0,0.0,0.0,53,54,0.055763716234394474,0.0009480872670358573,0.1695496765533057,0.005650851868095258,-0.0,0.16902752741602034,0.006442198659551246,0.0
1295,3.6909999999998817,control,22.87600003182888,6.192993710619757e-05,170.2583092628731,170.2583092628731,7.76408666580513e-07,448.0,0.0,0.0,0.0,0.0,53,54,0.05240464877769719,0.0009481037576095862,0.1695497800778746,0.005648627180332783,-0.0,0.16902696437636364,0.006439553521686394,0.0
1296,3.6919999999998816,control,21.47409995086491,6.328456776503299e-05,168.49513015241513,168.49513015241513,7.79948007310249e-07,420.0,0.0,0.0,0.0,0.0,53,54,0.049079269946244716,0.000948119725794342,0.16954988345314256,0.005646407316621722,-0.0,0.16902640665442759,0.006436915416293988,0.0
1297,3.6929999999998815,control,21.648900001309812,6.459647365452046e-05,166.75021035169354,166.75021035169354,7.7994926258895e-07,425.0,0.0,0.0,0.0,0.0,53,54,0.045787181070575556,0.0009481358022972983,0.1695499866736903,0.005644192815998509,-0.0,0.1690258539080123,0.0064342854330635395,0.0
1298,3.6939999999998814,control,21.85519994236529,6.588660335201333e-05,165.02336078930267,165.02336078930267,7.799543663985056e-07,426.0,0.0,0.0,0.0,0.0,53,54,0.042527981122547756,0.000948151962982545,0.16955008972754684,0.005641983774186968,-0.0,0.16902530615175215,0.006431663673566325,0.0
1299,3.6949999999998813,control,21.20459999423474,6.716752313090858e-05,163.3143943436812,163.3143943436812,7.798894405522508e-07,424.0,0.0,0.0,0.0,0.0,53,54,0.039301329005911274,0.0009481680412622597,0.16955019260940798,0.005639780208773893,-0.0,0.16902476344961573,0.006429050018478479,0.0
1300,3.695999999999881,control,21.226700046099722,6.844520365466635e-05,161.6231258246173,161.6231258246173,6.550330937862385e-07,421.0,0.0,0.0,0.0,0.0,53,54,0.03610689840873954,0.0009481839715125106,0.16955029532048907,0.005637582052314248,-0.0,0.16902422580256315,0.006426444338231399,0.0
1301,3.696999999999881,control,21.73509995918721,6.972237755857125e-05,159.949371956533,159.949371956533,5.19769754865785e-07,413.0,0.0,0.0,0.0,0.0,53,54,0.03294439791870965,0.0009481996927185105,0.16955039785820014,0.005635389334180301,-0.0,0.16902369319338462,0.00642384659575701,0.0
1302,3.697999999999881,control,26.584699982777238,7.099408422335131e-05,158.29295135417144,158.29295135417144,8.099778334588836e-07,326.0,0.0,0.0,0.0,0.0,53,54,0.029813937690498893,0.0009482142095792323,0.16955050019142823,0.00563320209765889,-0.0,0.16902316590963776,0.006421255866444052,0.0
1303,3.698999999999881,control,26.082700002007186,7.214290388007555e-05,156.65368439815214,156.65368439815214,7.541927368322141e-07,373.0,0.0,0.0,0.0,0.0,53,54,0.02671464228849243,0.0009482299989474482,0.16955060193795632,0.005631038551755528,-0.0,0.16902264236000494,0.006418692546192986,0.0
1304,3.6999999999998807,control,32.82920003402978,7.265371540182002e-05,155.0313929300704,155.0313929300704,6.374193795803152e-07,364.0,0.0,0.0,0.0,0.0,53,54,0.023646082980203507,0.000948245861430173,0.1695507030700083,0.005628896544385897,-0.0,0.16902212321632268,0.006416153524029225,0.0
1305,3.7009999999998806,control,22.872100002132356,7.264571468019692e-05,153.4259012658257,153.4259012658257,6.032153818042211e-07,357.0,0.0,0.0,0.0,0.0,53,54,0.020608038660654773,0.0009482614348513926,0.1695508035836329,0.0056267750370474715,-0.0,0.16902160861000518,0.006413637432078256,0.0
1306,3.7019999999998805,control,20.720799919217825,7.221643735098151e-05,151.83703552022973,151.83703552022973,5.728445751288264e-07,349.0,0.0,0.0,0.0,0.0,53,54,0.017600358900739417,0.0009482766070809085,0.16955090389064087,0.005624655734963564,-0.0,0.1690210989850225,0.006411125877765933,0.0
1307,3.7029999999998804,control,20.74840001296252,7.209156674310283e-05,150.2646242382657,150.2646242382657,7.036137949419313e-07,339.0,0.0,0.0,0.0,0.0,53,54,0.014622752481117725,0.0009482916503264988,0.16955100359025638,0.005622556680143047,-0.0,0.16902059368440595,0.006408637074157991,0.0
1308,3.7039999999998803,control,20.457299891859293,7.156465915906318e-05,148.7084963152504,148.7084963152504,4.7155214872288626e-07,331.0,0.0,0.0,0.0,0.0,53,54,0.01167498019530542,0.0009483063805844772,0.16955110310563676,0.00562045900368194,-0.0,0.16902009322884076,0.006406152011288812,0.0
1309,3.70499999999988,control,19.918999983929098,7.135727775588795e-05,147.16848383977538,147.16848383977538,6.945474493278989e-07,320.0,0.0,0.0,0.0,0.0,53,54,0.008756726712445933,0.0009483211184755211,0.1695512020188564,0.005618381149445184,-0.0,0.16901959694889748,0.006403689364950814,0.0
1310,3.70599999999988,control,20.463000051677227,7.076096394084522e-05,145.64441921611592,145.64441921611592,4.6309246792795594e-07,313.0,0.0,0.0,0.0,0.0,53,54,0.005867626018301418,0.0009483357514670005,0.16955130035035176,0.005616321362751049,-0.0,0.1690191049091626,0.006401247289121151,0.0
1311,3.70699999999988,control,21.31290000397712,6.984960386329875e-05,144.13613735951094,144.13613735951094,5.230357969599118e-07,305.0,0.0,0.0,0.0,0.0,53,54,0.0030074014820059922,0.0009483503289293512,0.16955139808423433,0.005614279277738759,-0.0,0.16901861705118948,0.0063988254632549885,0.0
1312,3.70799999999988,control,21.34830004069954,6.868353700951251e-05,142.64347488200715,142.64347488200715,7.010979466521599e-07,297.0,0.0,0.0,0.0,0.0,53,54,0.00017576879373325734,0.0009483648099266491,0.16955149522453097,0.00561225408208601,-0.0,0.16901813337772706,0.0063964230390596505,0.0
1313,3.7089999999998797,control,22.47279998846352,6.731201216495796e-05,141.16627007721738,141.16627007721738,4.5738945261931626e-07,290.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009484890242191058,0.16955159178045676,0.005610244933168931,-0.0,0.1690295834011372,0.006402165813676745,0.0
1314,3.7099999999998796,control,20.386299933306873,6.57752750400855e-05,139.70436290487316,139.70436290487316,6.980063568267323e-07,62.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009628030381989869,0.16955188551062136,0.005605458428728609,-0.0,0.16903964062436305,0.006420685309337565,0.0
1315,3.7109999999998795,control,22.923699929378927,6.439885116455486e-05,138.25759526746026,138.25759526746026,7.678613662955597e-07,251.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009734686693607818,0.16955215353328337,0.005601221889111765,-0.0,0.1690494414048732,0.0064348415662885804,0.0
1316,3.7119999999998794,control,23.90430006198585,6.388823691910592e-05,136.82581108956492,136.82581108956492,3.0384211858905515e-07,319.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009700854711057254,0.1695521796606164,0.005600100218535314,-0.0,0.16906174472595686,0.0064370825338299215,0.0
1317,3.7129999999998793,control,22.983499919064343,6.327602942301136e-05,135.40885424461294,135.40885424461294,6.168943331049086e-07,209.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009667422838547276,0.16955219836441224,0.005599022860260403,-0.0,0.1690741172880182,0.006439278254641518,0.0
1318,3.713999999999879,control,22.39009994082153,6.325423276206216e-05,134.0065718732306,134.0065718732306,5.978768450319149e-07,208.0,0.0,0.0,0.0,0.0,52,53,1.0,0.000963486831222789,0.1695522191344049,0.005597953758591615,-0.0,0.16908638141384832,0.006441341031465932,0.0
1319,3.714999999999879,control,21.867500036023557,6.30611863074781e-05,132.61881125170927,132.61881125170927,5.725571489257482e-07,302.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009604894806717846,0.16955223746211465,0.005596924795681527,-0.0,0.1690986320060471,0.006443554663278291,0.0
1320,3.715999999999879,control,21.21339994482696,6.275661078404816e-05,131.24542205190863,131.24542205190863,6.294127196992194e-07,183.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009576272601837073,0.1695522543785243,0.005595940858309885,-0.0,0.16911083452754933,0.0064457634778089055,0.0
1321,3.716999999999879,control,20.658800029195845,6.233952973554262e-05,129.88625544242603,129.88625544242603,6.502715321645273e-07,158.0,0.0,0.0,0.0,0.0,52,53,1.0,0.0009549274730328193,0.1695522714131933,0.005594982091132109,-0.0,0.16912296564525026,0.006447966871983261,0.0
